1.0,2023-12-11 12:59:00,2023-12-11 15:59:00
1.0,2023-12-12 12:05:00,2023-12-12 15:56:00
1.0,2023-12-13 08:45:00,2023-12-13 15:15:00
1.0,2023-12-14 09:16:00,2023-12-14 16:16:00
1.0,2023-12-15 09:08:00,2023-12-15 16:08:00
1.0,2023-12-18 08:57:00,2023-12-18 16:13:00
1.0,2023-12-19 09:01:00,2023-12-19 15:01:00
1.0,2023-12-20 08:53:00,2023-12-20 14:01:00
1.0,2023-12-21 08:39:00,2023-12-21 15:39:00
1.0,2023-12-22 08:57:00,2023-12-22 15:57:00
