1.0,2021-06-02 09:00:00,2021-06-02 16:00:00
1.0,2021-06-03 07:33:00,2021-06-03 14:33:00
1.0,2021-06-07 09:17:00,2021-06-07 14:17:00
1.0,2021-06-08 09:35:00,2021-06-08 16:05:00
1.0,2021-06-09 08:34:00,2021-06-09 13:46:00
1.0,2021-06-09 14:01:00,2021-06-09 15:49:00
1.0,2021-06-10 08:44:00,2021-06-10 15:26:00
1.0,2021-06-10 15:42:00,2021-06-10 16:00:00
1.0,2021-06-11 08:39:00,2021-06-11 11:09:00
