1.0,2020-07-14 13:54:00,2020-07-14 16:31:00
1.0,2020-07-15 09:14:00,2020-07-15 15:14:00
1.0,2020-07-16 11:40:00,2020-07-16 16:10:00
1.0,2020-07-17 09:16:00,2020-07-17 15:46:00
1.0,2020-07-20 09:10:00,2020-07-20 13:10:00
1.0,2020-07-21 09:33:00,2020-07-21 13:33:00
1.0,2020-07-22 09:55:00,2020-07-22 13:55:00
1.0,2020-07-23 08:50:00,2020-07-23 12:13:00
